Concurso;Jogo;Mandante;Visitante;Data;1;X;2;p(1);p(x);p(2);p(top1);p(top2);p(top3);top1;top2;top3;pred_top1;pred_top2;pred_top3;hit_rank;p_top1;p_top2;p_top3
827;12;AMERICA/MG;SANTOS/SP;Domingo;1;0;0;0,247811191;0,303768557;0,448420251;0,448420251;0,303768557;0,247811191;0;0;1;2;X;1;3;0.448420;0.303769;0.247811
827;13;SPORT/PE;FLAMENGO/RJ;Domingo;0;0;1;0,246898638;0,293192133;0,459909228;0,459909228;0,293192133;0,246898638;1;0;0;2;X;1;1;0.459909;0.293192;0.246899
827;14;GREMIO/RS;CHAPECOENSE/SC;Domingo;1;0;0;0,689613434;0,216599139;0,093787427;0,689613434;0,216599139;0,093787427;1;0;0;1;X;2;1;0.689613;0.216599;0.093787
828;1;CRUZEIRO/MG;FLAMENGO/RJ;Domingo;0;0;1;0,342899878;0,314324889;0,342775233;0,342899878;0,342775233;0,314324889;0;1;0;1;2;X;2;0.342900;0.342775;0.314325
828;2;INTERNACIONAL/RS;FLUMINENSE/RJ;Domingo;1;0;0;0,667838313;0,233743409;0,098418278;0,667838313;0,233743409;0,098418278;1;0;0;1;X;2;1;0.667838;0.233743;0.098418
828;3;CORINTHIANS/SP;CHAPECOENSE/SC;Domingo;0;1;0;0,494214121;0,288925179;0,2168607;0,494214121;0,288925179;0,2168607;0;1;0;1;X;2;2;0.494214;0.288925;0.216861
828;4;RIVER PLATE;BOCA JUNIORS;Sorteio;1;0;0;0,333453598;0,333213098;0,333333304;0,333453598;0,333333304;0,333213098;1;0;0;1;2;X;1;0.333454;0.333333;0.333213
828;5;CRICIUMA/SC;SAMPAIO CORREA/MA;Sábado;1;0;0;0,707324741;0,188148381;0,104526878;0,707324741;0,188148381;0,104526878;1;0;0;1;X;2;1;0.707325;0.188148;0.104527
828;6;GUARANI/SP;LONDRINA/PR;Sábado;1;0;0;0,470588235;0,294117647;0,235294118;0,470588235;0,294117647;0,235294118;1;0;0;1;X;2;1;0.470588;0.294118;0.235294
828;7;PAYSANDU/PA;ATLETICO/GO;Sábado;0;0;1;0,689613434;0,216599139;0,093787427;0,689613434;0,216599139;0,093787427;0;0;1;1;X;2;3;0.689613;0.216599;0.093787
828;8;CRB/AL;FIGUEIRENSE/SC;Sábado;1;0;0;0,542900532;0,287319666;0,169779803;0,542900532;0,287319666;0,169779803;1;0;0;1;X;2;1;0.542901;0.287320;0.169780
828;9;SANTOS/SP;ATLETICO/MG;Sábado;1;0;0;0,375;0,3125;0,3125;0,375;0,3125;0,3125;1;0;0;1;2;X;1;0.375000;0.312500;0.312500
828;10;ATHLETICO/PR;CEARA/CE;Domingo;0;1;0;0,491993041;0,292120868;0,215886092;0,491993041;0,292120868;0,215886092;0;1;0;1;X;2;2;0.491993;0.292121;0.215886
828;11;VASCO DA GAMA/RJ;PALMEIRAS/SP;Domingo;0;0;1;0,245919881;0,274851632;0,479228487;0,479228487;0,274851632;0,245919881;1;0;0;2;X;1;1;0.479228;0.274852;0.245920
828;12;VITORIA/BA;GREMIO/RS;Domingo;0;1;0;0,234012649;0,260014055;0,505973296;0,505973296;0,260014055;0,234012649;0;1;0;2;X;1;2;0.505973;0.260014;0.234013
828;13;AMERICA/MG;BAHIA/BA;Domingo;1;0;0;0,511163143;0,301751146;0,187085711;0,511163143;0,301751146;0,187085711;1;0;0;1;X;2;1;0.511163;0.301751;0.187086
828;14;BOTAFOGO/RJ;PARANA/PR;Domingo;1;0;0;0,704225352;0,197183099;0,098591549;0,704225352;0,197183099;0,098591549;1;0;0;1;X;2;1;0.704225;0.197183;0.098592
829;1;GREMIO/RS;CORINTHIANS/SP;Domingo;1;0;0;0,707324741;0,188148381;0,104526878;0,707324741;0,188148381;0,104526878;1;0;0;1;X;2;1;0.707325;0.188148;0.104527
829;2;CHAPECOENSE/SC;SAO PAULO/SP;Domingo;1;0;0;0,439001487;0,284685813;0,276312701;0,439001487;0,284685813;0,276312701;1;0;0;1;X;2;1;0.439001;0.284686;0.276313
829;3;FLAMENGO/RJ;ATHLETICO/PR;Domingo;0;0;1;0,651526433;0,223380491;0,125093075;0,651526433;0,223380491;0,125093075;0;0;1;1;X;2;3;0.651526;0.223380;0.125093
829;4;CEARA/CE;VASCO DA GAMA/RJ;Domingo;0;1;0;0,409309791;0,313804173;0,276886035;0,409309791;0,313804173;0,276886035;0;1;0;1;X;2;2;0.409310;0.313804;0.276886
829;5;PALMEIRAS/SP;VITORIA/BA;Domingo;1;0;0;0,80447441;0,133312902;0,062212688;0,80447441;0,133312902;0,062212688;1;0;0;1;X;2;1;0.804474;0.133313;0.062213
829;6;ATLETICO/MG;BOTAFOGO/RJ;Domingo;1;0;0;0,711237553;0,189189189;0,099573257;0,711237553;0,189189189;0,099573257;1;0;0;1;X;2;1;0.711238;0.189189;0.099573
829;7;BAHIA/BA;CRUZEIRO/MG;Domingo;0;1;0;0,427670477;0,30350808;0,268821443;0,427670477;0,30350808;0,268821443;0;1;0;1;X;2;2;0.427670;0.303508;0.268821
829;8;FLUMINENSE/RJ;AMERICA/MG;Domingo;1;0;0;0,447368421;0,276315789;0,276315789;0,447368421;0,276315789;0,276315789;1;0;0;1;2;X;1;0.447368;0.276316;0.276316
829;9;PARANA/PR;INTERNACIONAL/RS;Domingo;0;1;0;0,195643239;0,273325113;0,531031648;0,531031648;0,273325113;0,195643239;0;1;0;2;X;1;2;0.531032;0.273325;0.195643
829;10;SPORT/PE;SANTOS/SP;Domingo;1;0;0;0,597779675;0,268146883;0,134073442;0,597779675;0,268146883;0,134073442;1;0;0;1;X;2;1;0.597780;0.268147;0.134073
829;11;ROMA;INTER DE MILAO;Domingo;0;1;0;0,353035144;0,280351438;0,366613419;0,366613419;0,353035144;0,280351438;0;0;1;2;1;X;3;0.366613;0.353035;0.280351
829;12;LIVERPOOL;EVERTON;Domingo;1;0;0;0,696594427;0,19504644;0,108359133;0,696594427;0,19504644;0,108359133;1;0;0;1;X;2;1;0.696594;0.195046;0.108359
829;13;ARSENAL;TOTTENHAM;Domingo;1;0;0;0,373064024;0,271507706;0,35542827;0,373064024;0,35542827;0,271507706;1;0;0;1;2;X;1;0.373064;0.355428;0.271508
829;14;MILAN;PARMA;Domingo;1;0;0;0,661375661;0,211640212;0,126984127;0,661375661;0,211640212;0,126984127;1;0;0;1;X;2;1;0.661376;0.211640;0.126984
830;1;MONCHENGLADBACH;STUTTGART;Domingo;1;0;0;0,65007764;0,216192102;0,133730257;0,65007764;0,216192102;0,133730257;1;0;0;1;X;2;1;0.650078;0.216192;0.133730
830;2;ESPANYOL;BARCELONA;Sábado;0;0;1;0,143712575;0,20758483;0,648702595;0,648702595;0,20758483;0,143712575;1;0;0;2;X;1;1;0.648703;0.207585;0.143713
830;3;HUESCA;REAL MADRID;Domingo;0;0;1;0,105393021;0,164962989;0,72964399;0,72964399;0,164962989;0,105393021;1;0;0;2;X;1;1;0.729644;0.164963;0.105393
830;4;EIBAR;LEVANTE;Domingo;0;1;0;0,538922156;0,251497006;0,209580838;0,538922156;0,251497006;0,209580838;0;1;0;1;X;2;2;0.538922;0.251497;0.209581
830;5;GUINGAMP;AMIENS;Sábado;0;0;1;0,479181076;0,299488173;0,221330751;0,479181076;0,299488173;0,221330751;0;0;1;1;X;2;3;0.479181;0.299488;0.221331
830;6;RENNES;DIJON;Sábado;1;0;0;0,620779044;0,243536394;0,135684562;0,620779044;0,243536394;0,135684562;1;0;0;1;X;2;1;0.620779;0.243536;0.135685
830;7;TOULOUSE;LYON;Sorteio;1;0;0;0,333453598;0,333213098;0,333333304;0,333453598;0,333333304;0,333213098;1;0;0;1;2;X;1;0.333454;0.333333;0.333213
830;8;SAINT-ETIENNE;MARSEILLE;Sorteio;1;0;0;0,333453598;0,333213098;0,333333304;0,333453598;0,333333304;0,333213098;1;0;0;1;2;X;1;0.333454;0.333333;0.333213
830;9;NEW CASTLE;WOLVES;Domingo;0;0;1;0,324407986;0,304132487;0,371459526;0,371459526;0,324407986;0,304132487;1;0;0;2;1;X;1;0.371460;0.324408;0.304132
830;10;LEICESTER;TOTTENHAM;Sábado;0;0;1;0,255536627;0,258943782;0,485519591;0,485519591;0,258943782;0,255536627;1;0;0;2;X;1;1;0.485520;0.258944;0.255537
830;11;SASSUOLO;FIORENTINA;Domingo;0;1;0;0,338762215;0,296416938;0,364820847;0,364820847;0,338762215;0,296416938;0;0;1;2;1;X;3;0.364821;0.338762;0.296417
830;12;LAZIO;SAMPDORIA;Sábado;0;1;0;0,675035528;0,19895784;0,126006632;0,675035528;0,19895784;0,126006632;0;1;0;1;X;2;2;0.675036;0.198958;0.126007
830;13;PARMA;CHIEVO;Domingo;0;1;0;0,464031972;0,286856128;0,249111901;0,464031972;0,286856128;0,249111901;0;1;0;1;X;2;2;0.464032;0.286856;0.249112
830;14;MILAN;TORINO;Domingo;0;1;0;0,513797635;0,27956636;0,206636005;0,513797635;0,27956636;0,206636005;0;1;0;1;X;2;2;0.513798;0.279566;0.206636
831;1;FRANKFURT;LEVERKUSEN;Domingo;1;0;0;0,412573674;0,271119843;0,316306483;0,412573674;0,316306483;0,271119843;1;0;0;1;2;X;1;0.412574;0.316306;0.271120
831;2;REAL MADRID;RAYO VALLECANO;Sábado;1;0;0;0,831485588;0,105321508;0,063192905;0,831485588;0,105321508;0,063192905;1;0;0;1;X;2;1;0.831486;0.105322;0.063193
831;3;EIBAR;VALENCIA;Sábado;0;1;0;0,364820847;0,296416938;0,338762215;0,364820847;0,338762215;0,296416938;0;0;1;1;2;X;3;0.364821;0.338762;0.296417
831;4;LEVANTE;BARCELONA;Domingo;0;0;1;0,104333868;0,144462279;0,751203852;0,751203852;0,144462279;0,104333868;1;0;0;2;X;1;1;0.751204;0.144462;0.104334
831;5;RB LEIPZIG;MAINZ;Domingo;1;0;0;0,662746661;0,200916883;0,136336456;0,662746661;0,200916883;0,136336456;1;0;0;1;X;2;1;0.662747;0.200917;0.136336
831;6;SEVILLA;GIRONA;Domingo;1;0;0;0,661375661;0,211640212;0,126984127;0,661375661;0,211640212;0,126984127;1;0;0;1;X;2;1;0.661376;0.211640;0.126984
831;7;HUESCA;VILLARREAL;Domingo;0;1;0;0,268149424;0,293288433;0,438562143;0,438562143;0,293288433;0,268149424;0;1;0;2;X;1;2;0.438562;0.293288;0.268149
831;8;SAMPDORIA;PARMA;Domingo;1;0;0;0,522193211;0,265448216;0,212358573;0,522193211;0,265448216;0,212358573;1;0;0;1;X;2;1;0.522193;0.265448;0.212359
831;9;BRIGHTON;CHELSEA;Domingo;0;0;1;0,121362669;0,204400284;0,674237048;0,674237048;0,204400284;0,121362669;1;0;0;2;X;1;1;0.674237;0.204400;0.121363
831;10;SOUTHAMPTON;ARSENAL;Domingo;1;0;0;0,25;0,25;0,5;0,5;0,25;0,25;0;1;0;2;1;X;2;0.500000;0.250000;0.250000
831;11;LIVERPOOL;MANCHESTER UNITED;Domingo;1;0;0;0,634765625;0,215820313;0,149414063;0,634765625;0,215820313;0,149414063;1;0;0;1;X;2;1;0.634766;0.215820;0.149414
831;12;TORINO;JUVENTUS;Sábado;0;0;1;0,147148988;0,255058246;0,597792765;0,597792765;0,255058246;0,147148988;1;0;0;2;X;1;1;0.597793;0.255058;0.147149
831;13;CAGLIARI;NAPOLI;Domingo;0;0;1;0,119068935;0,200537153;0,680393912;0,680393912;0,200537153;0,119068935;1;0;0;2;X;1;1;0.680394;0.200537;0.119069
831;14;ROMA;GENOA;Domingo;1;0;0;0,662746661;0,200916883;0,136336456;0,662746661;0,200916883;0,136336456;1;0;0;1;X;2;1;0.662747;0.200917;0.136336
832;1;CHIEVO;INTER DE MILAO;Sábado;0;1;0;0,119003267;0,219867469;0,661129264;0,661129264;0,219867469;0,119003267;0;1;0;2;X;1;2;0.661129;0.219867;0.119003
832;2;PARMA;BOLOGNA;Sábado;0;1;0;0,365595771;0,306628711;0,327775519;0,365595771;0,327775519;0,306628711;0;0;1;1;2;X;3;0.365596;0.327776;0.306629
832;3;JUVENTUS;ROMA;Sábado;1;0;0;0,677590788;0,210806023;0,111603189;0,677590788;0,210806023;0,111603189;1;0;0;1;X;2;1;0.677591;0.210806;0.111603
832;4;CARDIFF;MANCHESTER UNITED;Sábado;0;0;1;0,150099056;0,243910966;0,605989978;0,605989978;0,243910966;0,150099056;1;0;0;2;X;1;1;0.605990;0.243911;0.150099
832;5;EVERTON;TOTTENHAM;Domingo;0;0;1;0,299256506;0,277881041;0,422862454;0,422862454;0,299256506;0,277881041;1;0;0;2;1;X;1;0.422862;0.299257;0.277881
832;6;BARCELONA;CELTA DE VIGO;Sábado;1;0;0;0,875420875;0,087542088;0,037037037;0,875420875;0,087542088;0,037037037;1;0;0;1;X;2;1;0.875421;0.087542;0.037037
832;7;ATHLETIC BILBAO;VALLADOLID;Sábado;0;1;0;0,545454545;0,272727273;0,181818182;0,545454545;0,272727273;0,181818182;0;1;0;1;X;2;2;0.545455;0.272727;0.181818
832;8;VALENCIA;HUESCA;Domingo;1;0;0;0,661129264;0,219867469;0,119003267;0,661129264;0,219867469;0,119003267;1;0;0;1;X;2;1;0.661129;0.219867;0.119003
832;9;LEGANES;SEVILLA;Domingo;0;1;0;0,279828993;0,297318305;0,422852701;0,422852701;0,297318305;0,279828993;0;1;0;2;X;1;2;0.422853;0.297318;0.279829
832;10;RAYO VALLECANO;LEVANTE;Domingo;1;0;0;0,453734671;0,257525084;0,288740245;0,453734671;0,288740245;0,257525084;1;0;0;1;2;X;1;0.453735;0.288740;0.257525
832;11;FRANKFURT;BAYERN DE MUNIQUE;Sábado;0;0;1;0,165457184;0,200290276;0,63425254;0,63425254;0,200290276;0,165457184;1;0;0;2;X;1;1;0.634253;0.200290;0.165457
832;12;AUGSBURG;WOLFSBURG;Domingo;0;0;1;0,395683453;0,287769784;0,316546763;0,395683453;0,316546763;0,287769784;0;1;0;1;2;X;2;0.395683;0.316547;0.287770
832;13;HOFFENHEIM;MAINZ;Domingo;0;1;0;0,648702595;0,20758483;0,143712575;0,648702595;0,20758483;0,143712575;0;1;0;1;X;2;2;0.648703;0.207585;0.143713
832;14;RENNES;NIMES;Sábado;1;0;0;0,518262586;0,270977295;0,210760118;0,518262586;0,270977295;0,210760118;1;0;0;1;X;2;1;0.518263;0.270977;0.210760
833;1;NAPOLI;BOLOGNA;Sábado;1;0;0;0,756446991;0,157593123;0,085959885;0,756446991;0,157593123;0,085959885;1;0;0;1;X;2;1;0.756447;0.157593;0.085960
833;2;MILAN;SPAL;Sábado;1;0;0;0,656660413;0,225140713;0,118198874;0,656660413;0,225140713;0,118198874;1;0;0;1;X;2;1;0.656660;0.225141;0.118199
833;3;BURNLEY;WEST HAM;Domingo;1;0;0;0,269482622;0,277182126;0,453335252;0,453335252;0,277182126;0,269482622;0;0;1;2;X;1;3;0.453335;0.277182;0.269483
833;4;SOUTHAMPTON;MANCHESTER CITY;Domingo;0;0;1;0,088725817;0,177451634;0,733822548;0,733822548;0,177451634;0,088725817;1;0;0;2;X;1;1;0.733823;0.177452;0.088726
833;5;BRIGHTON;EVERTON;Sábado;1;0;0;0,278942571;0,287146764;0,433910665;0,433910665;0,287146764;0,278942571;0;0;1;2;X;1;3;0.433911;0.287147;0.278943
833;6;TOTTENHAM;WOLVES;Sábado;0;0;1;0,694910088;0,202682109;0,102407802;0,694910088;0,202682109;0,102407802;0;0;1;1;X;2;3;0.694910;0.202682;0.102408
833;7;WATFORD;NEW CASTLE;Sábado;0;1;0;0,541569087;0,263466042;0,194964871;0,541569087;0,263466042;0,194964871;0;1;0;1;X;2;2;0.541569;0.263466;0.194965
833;8;LIVERPOOL;ARSENAL;Sábado;1;0;0;0,674237048;0,204400284;0,121362669;0,674237048;0,204400284;0,121362669;1;0;0;1;X;2;1;0.674237;0.204400;0.121363
833;9;CRYSTAL PALACE;CHELSEA;Domingo;0;0;1;0,185237346;0,249357965;0,565404689;0,565404689;0,249357965;0,185237346;1;0;0;2;X;1;1;0.565405;0.249358;0.185237
833;10;GENOA;FIORENTINA;Sábado;0;1;0;0,35326087;0,293478261;0,35326087;0,35326087;0,35326087;0,293478261;0;0;1;1;2;X;3;0.353261;0.353261;0.293478
833;11;LAZIO;TORINO;Sábado;0;1;0;0,570440054;0,249192234;0,180367712;0,570440054;0,249192234;0,180367712;0;1;0;1;X;2;2;0.570440;0.249192;0.180368
833;12;PARMA;ROMA;Sábado;0;0;1;0,180367712;0,249192234;0,570440054;0,570440054;0,249192234;0,180367712;1;0;0;2;X;1;1;0.570440;0.249192;0.180368
833;13;SASSUOLO;ATALANTA;Sábado;0;0;1;0,272727273;0,272727273;0,454545455;0,454545455;0,272727273;0,272727273;1;0;0;2;1;X;1;0.454545;0.272727;0.272727
833;14;UDINESE;CAGLIARI;Sábado;1;0;0;0,3875;0,30625;0,30625;0,3875;0,30625;0,30625;1;0;0;1;2;X;1;0.387500;0.306250;0.306250
834;1;BOTAFOGO/SP;FIGUEIRENSE/SC;Domingo;0;0;1;0,28183956;0,353618924;0,364541516;0,364541516;0,353618924;0,28183956;1;0;0;2;X;1;1;0.364542;0.353619;0.281840
834;2;LINENSE/SP;CRUZEIRO/MG;Sábado;0;1;0;0,204201512;0,326439788;0,4693587;0,4693587;0,326439788;0,204201512;0;1;0;2;X;1;2;0.469359;0.326440;0.204202
834;3;CSA/AL;ABC/RN;Domingo;1;0;0;0,375553472;0,3504235;0,274023028;0,375553472;0,3504235;0,274023028;1;0;0;1;X;2;1;0.375553;0.350423;0.274023
834;4;SANTA CRUZ/PE;GOIAS/GO;Domingo;0;0;1;0,28183956;0,353618924;0,364541516;0,364541516;0,353618924;0,28183956;1;0;0;2;X;1;1;0.364542;0.353619;0.281840
834;5;MIRASSOL/SP;ATLETICO/GO;Domingo;1;0;0;0,28183956;0,353618924;0,364541516;0,364541516;0,353618924;0,28183956;0;0;1;2;X;1;3;0.364542;0.353619;0.281840
834;6;AMERICA/RN;AVAI/SC;Domingo;1;0;0;0,28183956;0,353618924;0,364541516;0,364541516;0,353618924;0,28183956;0;0;1;2;X;1;3;0.364542;0.353619;0.281840
834;7;PONTE PRETA/SP;CEARA/CE;Domingo;0;1;0;0,327521421;0,355947809;0,31653077;0,355947809;0,327521421;0,31653077;1;0;0;X;1;2;1;0.355948;0.327521;0.316531
834;8;MADUREIRA/RJ;CORITIBA/PR;Domingo;0;1;0;0,204201512;0,326439788;0,4693587;0,4693587;0,326439788;0,204201512;0;1;0;2;X;1;2;0.469359;0.326440;0.204202
834;9;VITORIA CONQUISTA/BA;SPORT/PE;Domingo;0;0;1;0,191533676;0,322721125;0,485745199;0,485745199;0,322721125;0,191533676;1;0;0;2;X;1;1;0.485745;0.322721;0.191534
834;10;BRAGANTINO/SP;JUVENTUDE/RS;Domingo;0;1;0;0,327521421;0,355947809;0,31653077;0,355947809;0,327521421;0,31653077;1;0;0;X;1;2;1;0.355948;0.327521;0.316531
834;11;XV DE PIRACICABA/SP;PALMEIRAS/SP;Domingo;0;0;1;0,191533676;0,322721125;0,485745199;0,485745199;0,322721125;0,191533676;1;0;0;2;X;1;1;0.485745;0.322721;0.191534
834;12;CUIABA/MT;BOTAFOGO/RJ;Sábado;1;0;0;0,204201512;0,326439788;0,4693587;0,4693587;0,326439788;0,204201512;0;0;1;2;X;1;3;0.469359;0.326440;0.204202
834;13;UBERLANDIA/MG;REMO/PA;Domingo;1;0;0;0,267479058;0,347132748;0,385388194;0,385388194;0,347132748;0,267479058;0;0;1;2;X;1;3;0.385388;0.347133;0.267479
834;14;SERTAOZINHO/SP;FORTALEZA/CE;Domingo;0;0;1;0,191533676;0,322721125;0,485745199;0,485745199;0,322721125;0,191533676;1;0;0;2;X;1;1;0.485745;0.322721;0.191534
835;1;CHELSEA;NEW CASTLE;Sábado;1;0;0;0,802535743;0,139870515;0,057593742;0,802535743;0,139870515;0,057593742;1;0;0;1;X;2;1;0.802536;0.139871;0.057594
835;2;EVERTON;BOURNEMOUTH;Domingo;1;0;0;0,554913295;0,242774566;0,202312139;0,554913295;0,242774566;0,202312139;1;0;0;1;X;2;1;0.554913;0.242775;0.202312
835;3;TOTTENHAM;MANCHESTER UNITED;Domingo;0;0;1;0,464921466;0,263874346;0,271204188;0,464921466;0,271204188;0,263874346;0;1;0;1;2;X;2;0.464921;0.271204;0.263874
835;4;GIRONA;ALAVES;Sábado;0;1;0;0,431034483;0,316091954;0,252873563;0,431034483;0,316091954;0,252873563;0;1;0;1;X;2;2;0.431034;0.316092;0.252874
835;5;DIJON;MONTPELLIER;Domingo;0;1;0;0,294300116;0,289841024;0,41585886;0,41585886;0,294300116;0,289841024;0;0;1;2;1;X;3;0.415859;0.294300;0.289841
835;6;GUINGAMP;SAINT-ETIENNE;Sábado;0;0;1;0,339708266;0,297244733;0,363047002;0,363047002;0,339708266;0,297244733;1;0;0;2;1;X;1;0.363047;0.339708;0.297245
835;7;NICE;BORDEAUX;Sábado;1;0;0;0,392156863;0,31372549;0,294117647;0,392156863;0,31372549;0,294117647;1;0;0;1;X;2;1;0.392157;0.313725;0.294118
835;8;NIMES;ANGERS;Sorteio;0;1;0;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;1;0;0;1;2;X;3;0.333333;0.333333;0.333333
835;9;VILLARREAL;GETAFE;Sábado;0;0;1;0,442607552;0,306969754;0,250422694;0,442607552;0,306969754;0,250422694;0;0;1;1;X;2;3;0.442608;0.306970;0.250423
835;10;TOULOUSE;STRASBO;Domingo;0;0;1;0,38247012;0,298804781;0,3187251;0,38247012;0,3187251;0,298804781;0;1;0;1;2;X;2;0.382470;0.318725;0.298805
835;11;ATLETICO MADRID;LEVANTE;Domingo;1;0;0;0,761904762;0,158730159;0,079365079;0,761904762;0,158730159;0,079365079;1;0;0;1;X;2;1;0.761905;0.158730;0.079365
835;12;ATHLETIC BILBAO;SEVILLA;Domingo;1;0;0;0,347476372;0,298612508;0,35391112;0,35391112;0,347476372;0,298612508;0;1;0;2;1;X;2;0.353911;0.347476;0.298613
835;13;BARCELONA;EIBAR;Domingo;1;0;0;0,849056604;0,105660377;0,045283019;0,849056604;0,105660377;0,045283019;1;0;0;1;X;2;1;0.849057;0.105660;0.045283
835;14;BETIS;REAL MADRID;Domingo;0;0;1;0,292887029;0,253835425;0,453277545;0,453277545;0,292887029;0,253835425;1;0;0;2;1;X;1;0.453278;0.292887;0.253835
836;1;JOINVILLE/SC;AVAI/SC;Domingo;0;1;0;0,378042512;0,279987735;0,341969753;0,378042512;0,341969753;0,279987735;0;0;1;1;2;X;3;0.378043;0.341970;0.279988
836;2;SAO PAULO/SP;MIRASSOL/SP;Sábado;1;0;0;0,731355253;0,192461909;0,076182839;0,731355253;0,192461909;0,076182839;1;0;0;1;X;2;1;0.731355;0.192462;0.076183
836;3;BRAGANTINO/SP;GUARANI/SP;Sábado;1;0;0;0,414201183;0,26035503;0,325443787;0,414201183;0,325443787;0,26035503;1;0;0;1;2;X;1;0.414201;0.325444;0.260355
836;4;ABC/RN;AMERICA/RN;Domingo;1;0;0;0,444593425;0,289702812;0,265703763;0,444593425;0,289702812;0,265703763;1;0;0;1;X;2;1;0.444593;0.289703;0.265704
836;5;ATLETICO/MG;BOA ESPORTE/MG;Domingo;1;0;0;0,720379147;0,18957346;0,090047393;0,720379147;0,18957346;0,090047393;1;0;0;1;X;2;1;0.720379;0.189573;0.090047
836;6;BOTAFOGO/SP;SAO BENTO/SP;Domingo;0;1;0;0,445945946;0,277027027;0,277027027;0,445945946;0,277027027;0,277027027;0;1;0;1;2;X;3;0.445946;0.277027;0.277027
836;7;TUPI/MG;TOMBENSE/MG;Domingo;0;1;0;0,455727051;0,268074736;0,276198213;0,455727051;0,276198213;0,268074736;0;0;1;1;2;X;3;0.455727;0.276198;0.268075
836;8;BRASIL/RS;CAXIAS/RS;Sábado;0;0;1;0,387596899;0,30620155;0,30620155;0,387596899;0,30620155;0,30620155;0;1;0;1;2;X;2;0.387597;0.306202;0.306202
836;9;NOVO HAMBURGO/RS;GREMIO/RS;Domingo;0;0;1;0,31206187;0,298539189;0,389398942;0,389398942;0,31206187;0,298539189;1;0;0;2;1;X;1;0.389399;0.312062;0.298539
836;10;PONTE PRETA/SP;OESTE/SP;Sábado;0;1;0;0,550881363;0,239198487;0,20992015;0,550881363;0,239198487;0,20992015;0;1;0;1;X;2;2;0.550881;0.239198;0.209920
836;11;FIGUEIRENSE/SC;TUBARAO/SC;Domingo;1;0;0;0,625;0,225;0,15;0,625;0,225;0,15;1;0;0;1;X;2;1;0.625000;0.225000;0.150000
836;12;FLUMINENSE FEIRA/BA;BAHIA/BA;Domingo;0;1;0;0,408653846;0,264423077;0,326923077;0,408653846;0,326923077;0,264423077;0;0;1;1;2;X;3;0.408654;0.326923;0.264423
836;13;SANTA CRUZ/PE;AMERICA/PE;Domingo;1;0;0;0,555880632;0,255705091;0,188414277;0,555880632;0,255705091;0,188414277;1;0;0;1;X;2;1;0.555881;0.255705;0.188414
836;14;CORINTHIANS/SP;SAO CAETANO/SP;Domingo;0;1;0;0,652173913;0,217391304;0,130434783;0,652173913;0,217391304;0,130434783;0;1;0;1;X;2;2;0.652174;0.217391;0.130435
837;1;CRUZEIRO/MG;ATLETICO/MG;Domingo;0;1;0;0,405624201;0,26842778;0,325948019;0,405624201;0,325948019;0,26842778;0;0;1;1;2;X;3;0.405624;0.325948;0.268428
837;2;GOIAS/GO;VILA NOVA/GO;Domingo;1;0;0;0,455284553;0,284552846;0,260162602;0,455284553;0,284552846;0,260162602;1;0;0;1;X;2;1;0.455285;0.284553;0.260163
837;3;JOINVILLE/SC;CHAPECOENSE/SC;Sábado;0;0;1;0,361090641;0,263080324;0,375829035;0,375829035;0,361090641;0,263080324;1;0;0;2;1;X;1;0.375829;0.361091;0.263080
837;4;BOTAFOGO/RJ;FLAMENGO/RJ;Sábado;0;0;1;0,165811013;0,253322381;0,580866606;0,580866606;0,253322381;0,165811013;1;0;0;2;X;1;1;0.580867;0.253322;0.165811
837;5;SANTOS/SP;SAO PAULO/SP;Domingo;1;0;0;0,365981635;0,29514648;0,338871885;0,365981635;0,338871885;0,29514648;1;0;0;1;2;X;1;0.365982;0.338872;0.295146
837;6;SPORT/PE;NAUTICO/PE;Domingo;1;0;0;0,521141967;0,268234836;0,210623197;0,521141967;0,268234836;0,210623197;1;0;0;1;X;2;1;0.521142;0.268235;0.210623
837;7;SAO JOSE/RS;INTERNACIONAL/RS;Domingo;1;0;0;0,211065611;0,281204337;0,507730052;0,507730052;0,281204337;0,211065611;0;0;1;2;X;1;3;0.507730;0.281204;0.211066
837;8;FIGUEIRENSE/SC;AVAI/SC;Domingo;1;0;0;0,330041777;0,280035448;0,389922775;0,389922775;0,330041777;0,280035448;0;1;0;2;1;X;2;0.389923;0.330042;0.280035
837;9;CRICIUMA/SC;TUBARAO/SC;Domingo;1;0;0;0,627155848;0,227343995;0,145500157;0,627155848;0,227343995;0,145500157;1;0;0;1;X;2;1;0.627156;0.227344;0.145500
837;10;CORINTHIANS/SP;PONTE PRETA/SP;Sábado;1;0;0;0,536241357;0,253225085;0,210533558;0,536241357;0,253225085;0,210533558;1;0;0;1;X;2;1;0.536241;0.253225;0.210534
837;11;SAO CAETANO/SP;PALMEIRAS/SP;Domingo;0;0;1;0,131386861;0,229927007;0,638686131;0,638686131;0,229927007;0,131386861;1;0;0;2;X;1;1;0.638686;0.229927;0.131387
837;12;BRASIL/RS;NOVO HAMBURGO/RS;Sábado;0;1;0;0,438356164;0,280821918;0,280821918;0,438356164;0,280821918;0,280821918;0;1;0;1;2;X;3;0.438356;0.280822;0.280822
